,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,ASSOC_PROB_BAY,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
6912,0.6666667,4.8087373,3237.2522,879.4549,1.0413699,0.99985063,3.262482906052355e-08,1.0356020929691569e-08,5.809596359540592e-09,1.5366444783282416e-09,4.0579395399475965e-10,6.119328654907719e-11,1.0819047914500944e-11,1.7687588589956893e-12,5.321269900410153e-12,2.5579436572359397e-12,4.0141683380068286e-12,3.631734886780369e-12,2.662078673817958e-12,1.3859251203271472e-12,6.757124157083516e-13,2.1378317410607197e-13,27.381160736083984,36.064151763916016,27.81317138671875,12.92138957977295,3.3027419021891546e-08,2.8163809062675682e-08,3.618539068384053e-08,7.212845076765008e-08,4.096371597483994e-08,1.1211690242873829e-08,2.050619452020896e-09,5.481267439932935e-09,21.920663833618164,19.527076721191406,23.95281410217285,37.78444290161133,23.549484252929688,8.48917007446289,1.7264344692230225,4.993664264678955,1
6914,0.6666667,2.8641634,670.3999,110.95036,0.78405654,0.99897534,2.5941737646917318e-09,1.195698540179535e-09,8.394363537611581e-10,2.8275773389374587e-10,1.5396753316743172e-10,5.0187989181216246e-11,8.161641501525096e-12,3.36393311650533e-17,4.278277764609845e-13,3.0475313028341394e-13,6.055756482208074e-13,6.957946588684316e-13,1.0650815082322018e-12,1.192806920943812e-12,5.418654891106711e-13,4.8651802323776156e-18,7.383664131164551,11.657313346862791,16.007753372192383,12.368413925170898,2.578513624840184e-09,1.3031480339265043e-09,2.8470046320450133e-09,4.1527492555815115e-09,3.756647881658637e-09,7.859002337795573e-09,4.813075715759396e-09,1.5616918869199024e-09,6.723728179931641,2.9646902084350586,7.478997707366943,8.841367721557617,9.51173973083496,14.568775177001951,11.269570350646973,5.920956134796143,1
6917,0.6666667,2.4160953,1529.1538,33.58272,0.24600123,0.99968314,2.0987171722719467e-10,3.749894617044447e-09,2.2249120323891702e-09,6.729223289703157e-10,2.482401784131838e-10,6.297604798755074e-11,9.623820837467711e-12,3.991675913417314e-12,3.4111219572715776e-14,9.250631944485166e-13,1.552732660330125e-12,1.618852838239371e-12,1.6814545632584665e-12,1.4779675963985661e-12,6.330936209303363e-13,5.762632667057066e-13,10.157963752746582,16.86396026611328,18.817243576049805,13.61268711090088,1.0721198151486533e-08,6.582287159773159e-09,4.808653475407709e-09,6.565906041089421e-09,7.567515503126288e-09,1.242541802781716e-08,1.1313925796230253e-08,6.9764163335150905e-09,10.145569801330566,6.503760814666748,6.208341121673584,6.812696933746338,8.406834602355957,9.935656547546388,9.998391151428224,7.02022123336792,1
6922,0.6666667,1.0706351,245.78593,20.154367,0.5418318,0.9974874,2.4608123871949767e-10,4.4962562562034244e-09,2.8628949211295657e-10,1.5047642298871009e-10,4.374784215444016e-11,1.3648132103638576e-11,5.876014085026693e-12,1.5138172833328856e-16,3.9393760877057954e-14,1.078515965771687e-12,1.9613726875283846e-13,3.6094743730355483e-13,2.997169840871644e-13,3.273774209621577e-13,4.0256646215326713e-13,2.6747565049365668e-17,1.344903588294983,4.825361728668213,5.14738655090332,4.903308391571045,7.280107627849475e-09,1.776184199719921e-09,2.514389252361582e-10,3.044202223634329e-09,6.592554280260288e-10,1.0129974636896575e-09,5.045323048236128e-10,1.5147447740559983e-09,6.849514007568359,1.381755828857422,0.2058234214782714,2.790768384933472,1.1876429319381714,0.8387149572372437,0.7120937705039978,1.6028847694396973,1
6923,0.35304025,43.398933,80915.195,96038.06,1.0681067,1.0,1.5724970126029802e-06,1.052882794283505e-06,2.976280768507422e-07,5.431937921684949e-08,9.078658713690402e-09,7.138040158949366e-10,4.4342543525921485e-11,3.0895632630219005e-17,2.5151639104770135e-10,2.4983348723139903e-10,1.9748901125549168e-10,1.2390823089791778e-10,5.628178825767272e-11,1.5011583989754662e-11,2.4260515471552498e-12,2.8625602529550967e-18,274.4979553222656,282.23443603515625,177.7710418701172,59.76279830932617,1.1073377663706196e-06,3.925525106751593e-06,5.058845090388786e-06,3.3606990967882666e-08,4.430279716416408e-07,1.9711731056304416e-06,1.971951405721484e-06,2.3112679627956823e-06,148.9491729736328,304.6065673828125,365.9223937988281,9.653631210327148,73.30542755126953,192.8445281982422,173.27622985839844,218.06300354003903,2
6928,0.6666667,2.191593,1735.0608,46.32078,0.27125028,0.99943924,2.08437018756058e-08,7.963951276224181e-09,2.655250908034645e-09,8.038830157097721e-10,2.2250257192268919e-10,6.887167919300552e-11,1.4133467833576939e-11,3.0541986040938385e-12,3.3696504787850134e-12,1.9426352887430558e-12,1.834369028202998e-12,1.922934467907256e-12,1.5018345725023585e-12,1.615949995342758e-12,9.32436636583156e-13,4.5112619694552557e-13,13.641217231750488,21.599830627441406,19.00953483581543,14.36281967163086,7.194560946999218e-09,1.3916587882079057e-08,9.079208496132196e-09,1.0163103247862182e-08,5.7438391820596735e-09,1.3232900997195431e-08,7.927684286812564e-09,1.2377552316422681e-08,6.423337936401367,11.309622764587402,8.487032890319824,9.602259635925291,5.627235412597656,9.405351638793944,6.788418292999268,11.7897310256958,1
6931,0.6666667,0.0,652.1073,51.731056,0.7167652,0.9986394,9.375195118930397e-14,2.4462878389641673e-09,8.380183214029556e-10,2.3734855747470357e-10,7.153649894675596e-11,1.0999348133700073e-11,3.829046454906226e-12,1.7963973407766898e-12,1.4930428076847388e-17,5.792920938947621e-13,5.65370395898962e-13,5.620522493601787e-13,4.826221345309578e-13,2.604695972796556e-13,2.583272137868242e-13,3.0124706440308457e-13,6.080554485321045,8.845739364624023,8.859040260314941,3.924164533615112,4.342319392947047e-09,1.4005868687050336e-09,1.070596833407933e-09,1.3990876235325802e-09,1.2440524166379419e-09,2.645478280882685e-09,2.6222277682563803e-09,3.368167744710604e-09,3.7055351734161377,1.76613187789917,1.093694090843201,1.3242188692092896,1.215693116188049,2.198784828186035,2.067820310592652,2.3712661266326904,1
6935,0.6666667,1.6281468,1429.3354,53.431458,0.3502103,0.99987644,1.4637056011679306e-08,8.225941705575224e-09,2.009506561151397e-09,5.03243335892023e-10,1.957257828033576e-10,3.447759092112257e-11,7.895533185586778e-12,9.690436779494568e-23,2.331417394210722e-12,1.948763849943247e-12,1.3564011025479772e-12,1.1922069234615584e-12,1.3211337406004997e-12,8.167901576448812e-13,5.329423426007895e-13,1.6277942830843842e-23,12.208939552307127,15.308721542358398,17.55235481262207,9.760149955749512,1.2522484382770926e-08,8.220610858700184e-09,1.5593469626651313e-08,1.1576378078359541e-08,1.1651422937575262e-08,1.3129034748260436e-08,1.0922189375150992e-08,1.0936251015891685e-08,10.976280212402344,6.271841049194336,10.899893760681152,8.165184020996094,8.602034568786621,8.133146286010742,7.002216815948486,6.969046592712402,1
6940,0.6666667,10.319257,8140.2383,1482.911,0.8258648,0.9995421,7.3141109169228e-08,4.2890786033922275e-08,1.6123985702165555e-08,3.2254909854145804e-09,4.683224363866144e-10,3.110716892407161e-11,7.979838578114906e-13,6.553706200538927e-16,1.1995314463941751e-11,1.0567143514383924e-11,1.0838149822056664e-11,7.306839161502765e-12,2.862568255351805e-12,6.535017210533567e-13,4.5014759606464005e-14,6.317686557835825e-17,36.26370620727539,48.5241584777832,29.1417293548584,8.240943908691406,2.22758238521692e-08,7.133662194291901e-08,5.6266085124434546e-08,1.2514927050233382e-07,5.1483358021187093e-08,1.4222430344545955e-08,1.752087031015037e-09,1.0786199489132288e-08,9.982773780822754,24.043535232543945,19.386016845703125,34.110450744628906,17.646207809448242,5.834753036499023,0.9065017104148864,4.951601982116699,2
6941,0.6666667,1.2922049,577.18726,19.076342,0.26548752,0.99871296,2.606081669909166e-11,1.3344390037417495e-09,6.457276380267274e-10,2.348908012539397e-10,5.153180659966949e-11,2.1270330982647856e-11,2.78483074274416e-12,6.827925308627525e-17,4.157315208638781e-15,3.1732144581235466e-13,4.378159076598442e-13,5.585560226145647e-13,3.493956968365908e-13,5.057954922949026e-13,1.88816966077178e-13,1.1643871585509859e-17,4.607797622680664,9.387120246887209,6.94935941696167,7.617733955383301,6.2556995139573254e-09,5.2497459712697045e-09,1.0919655180074983e-09,4.4016879030550635e-09,1.015848960506105e-09,2.649736430271332e-09,6.442296029973704e-09,2.4074153781583622e-09,6.669891834259033,4.844185829162598,1.5574028491973877,4.421331405639648,0.9359586238861084,2.89353346824646,5.643662929534912,2.355635643005371,1
6945,0.6666667,1.9641612,268.3811,9.497068,0.0,0.9930706,2.0503018727247022e-10,2.078230698643324e-09,4.5626386002695085e-10,1.5273315945307786e-10,5.8136457453672457e-11,5.356875099754577e-12,3.004436326461968e-12,4.6000417145302777e-17,3.46590974236588e-14,5.525435794670465e-13,3.359386336818093e-13,3.726787487553368e-13,3.865060127419135e-13,1.2030986287509676e-13,1.819551725002616e-13,4.912693073172354e-18,3.5500359535217285,6.198480606079102,7.670686721801758,2.1535611152648926,9.369343079157486e-10,2.03932448705757e-09,5.606830000282058e-10,1.53579771122736e-09,1.0678522510687571e-09,1.0634949587640108e-09,7.270647972568155e-10,4.2298003988250333e-10,2.701624870300293,5.338672637939453,2.148169040679932,3.570899248123169,2.904696226119995,3.4064204692840576,2.070777416229248,1.4676671028137207,2
6947,0.6666667,0.96893,147.0801,17.974619,0.2441916,0.99663997,2.249460383588198e-13,2.1415744733133124e-09,1.6551256198926723e-10,4.1138158851650175e-11,2.9453526423361964e-11,1.3732035474001147e-11,5.275101969820506e-12,1.075482584933507e-12,3.632497816449862e-17,5.249455926371882e-13,1.1637194571693932e-13,1.0083839823262289e-13,2.0708785977274077e-13,3.366014877850127e-13,3.7089263409638423e-13,2.0806738222547282e-13,0.9119192361831664,1.4748615026474,3.7511279582977295,4.8262858390808105,1.5045068524344172e-09,6.438788946461216e-10,6.179367018077642e-10,1.676412231255142e-09,2.013396782629684e-09,3.7549102716027955e-10,1.2075466182537298e-09,1.541653249503838e-09,3.845015525817871,2.488262176513672,1.6922544240951538,4.0905280113220215,3.894663810729981,0.7446200847625732,2.366560697555542,3.472975969314575,1
6948,0.6666667,4.8978105,1061.2401,13.256473,0.053938687,0.9998287,2.391718822991606e-09,1.1536728239391891e-09,1.3420170530409335e-09,6.112088613008382e-10,2.5580471074704287e-10,7.347253361267292e-11,9.743977326392985e-12,2.7172595770674768e-12,4.0087285704468184e-13,3.0322825413792165e-13,9.895798373446565e-13,1.5124934724802808e-12,1.7549802756866573e-12,1.7132520445731214e-12,6.238362148906773e-13,3.374636182475188e-13,9.293160438537598,17.845523834228516,21.0940055847168,15.263555526733398,2.941997312433386e-09,4.013481991194112e-09,4.639933326444634e-09,3.842951290522478e-09,3.2554292594966223e-09,2.550589073280207e-09,4.969021638601134e-09,3.099142054097115e-09,7.14271354675293,10.607983589172363,9.61106777191162,9.764524459838867,9.516400337219238,5.815063953399658,9.57455062866211,7.0355424880981445,1
6953,0.6666667,5.5557055,3952.1296,1108.3237,0.9328458,0.9991851,3.2341699096605225e-08,2.4225499828389733e-08,7.3269195155489805e-09,1.4216164911928784e-09,3.10639375333821e-10,3.1834312963496814e-11,9.047705510571956e-17,8.476893448488632e-16,5.209212401713348e-12,5.807042346983593e-12,4.8960067770831276e-12,3.273877913559376e-12,1.981131404760195e-12,7.055521531601494e-13,5.5230051270874544e-18,9.800864707957819e-17,31.00920295715332,30.196517944335938,22.568161010742188,8.44294261932373,2.9087929842575022e-09,5.54943380137729e-09,4.311597301409621e-09,1.2204629307177584e-08,1.2152358230821392e-08,1.1776725372669716e-08,3.8835565874251194e-08,2.9417313029966866e-08,1.7442578077316284,3.255789041519165,2.5536932945251465,5.804949760437012,5.30320405960083,5.605985164642334,14.092973709106444,11.774089813232422,2
6965,0.6666667,2.8331804,565.1079,36.9767,0.43575147,0.9990464,2.07652224304411e-08,2.1445032416522736e-09,9.789891119993401e-10,2.3767446344358234e-10,1.6810101921560516e-10,7.207049540491893e-11,2.3726489523090418e-11,2.996259273677082e-12,3.458762356384204e-12,5.600949391781906e-13,7.26797528410872e-13,5.986378927291813e-13,1.1947640142853657e-12,1.7506711141521136e-12,1.6151867170133285e-12,4.65888775041251e-13,5.087394237518311,7.047657012939453,14.896217346191406,15.040820121765137,1.235827773449216e-09,1.185275988468959e-09,3.7895842019963766e-09,1.7382784101016566e-09,1.112336445174833e-09,1.0283442986036562e-09,3.732359310504307e-09,2.4650688157379363e-09,4.980173587799072,5.858948230743408,11.501317024230955,6.541999816894531,5.292747974395752,4.254053115844727,7.323052883148193,10.052124977111816,1
6982,0.6666667,2.481281,1035.1792,195.0932,0.98872966,0.9993487,1.5210352088956824e-08,3.068526321925446e-09,1.772846425218688e-09,5.925829271724581e-10,1.1058932242180576e-10,2.8071598864864988e-11,2.171956841809375e-12,1.4152842309558822e-12,2.493226111677238e-12,7.655183453282588e-13,1.2349276332437877e-12,1.405576718384316e-12,7.259375392476565e-13,6.342436341746915e-13,1.3483153124809605e-13,1.668990195612813e-13,10.006738662719728,15.609566688537598,10.12578010559082,7.545791625976562,8.795051797960696e-09,1.901043766849852e-09,3.252879743342873e-09,1.6975156835741243e-09,5.946823922187151e-09,1.1335824723346375e-08,2.3481133482050612e-08,1.1524002196949825e-08,9.020313262939451,1.93168044090271,3.672466516494751,1.431333303451538,5.043144702911377,8.149184226989746,15.175277709960938,9.44493579864502,1
6983,0.6666667,9.3185625,8989.656,2648.0369,0.83446485,1.0,5.8806268299349547e-08,5.107028755446663e-08,1.583954301054291e-08,3.1829057167698242e-09,6.388702344928275e-10,5.0787467981150414e-11,5.495234042113273e-12,1.255269475908575e-16,9.488710164817782e-12,1.2272840729798949e-11,1.0585476072078048e-11,7.313522183693966e-12,4.052991015718321e-12,1.118279622548679e-12,3.3215896938325334e-13,1.4114338301947468e-17,57.7490463256836,58.11931610107422,38.22805404663086,12.04283046722412,4.16045509155083e-08,1.322657112723391e-07,2.1861735888251133e-07,2.6709741973718337e-08,2.9966773951173316e-08,1.239535407648873e-07,6.97570214924781e-08,1.9810478590898132e-08,18.03605079650879,45.930660247802734,67.15694427490234,11.134119987487791,12.918015480041504,38.8839111328125,23.512126922607425,8.65648078918457,2
6986,0.6666667,1.0867276,799.03674,17.437386,0.36956525,0.997975,7.715879490888256e-09,5.049546114577197e-09,1.2751821820700115e-09,1.2276797634047654e-10,1.9925150071542497e-11,1.888846284242573e-12,1.9489746283614643e-18,7.338315743664051e-19,1.2010716856844517e-12,1.1313407892801777e-12,8.055450295522959e-13,2.750592180238154e-13,1.2586912306704334e-13,4.23192297177577e-14,1.2311863512224954e-19,1.0024448685869848e-19,4.963805675506592,3.5040605068206787,2.451790571212769,1.4420799016952517,1.1242439867942268e-08,3.40290684519573e-10,3.609162080309147e-09,5.093477639661614e-09,5.450659923411649e-09,1.3714001489972816e-08,7.725507344957805e-09,2.6058704083453677e-09,2.923851490020752,0.0629671290516853,0.961015284061432,1.4654078483581543,1.4132148027420044,3.185712575912476,1.846435546875,0.8169845938682556,2
6994,0.6666667,1.9449931,637.3075,23.383968,0.25671375,0.995973,5.168886207940204e-09,1.6930145063653865e-09,7.510217447936894e-10,3.3309940916659286e-10,1.4181339436092344e-10,4.8274877151310847e-11,3.188896716133094e-11,1.8160486135732068e-12,8.338594029676238e-13,4.139668751020065e-13,5.264777871473447e-13,8.14476903889666e-13,9.9413370330953e-13,1.180391505026246e-12,2.2354657187861893e-12,3.476649306985436e-13,4.027614116668701,9.84636688232422,13.129133224487305,10.482458114624023,4.986098200987499e-09,6.719955703005098e-09,3.3811713429088286e-09,2.040248414658663e-09,3.45895823095077e-09,5.095438737612312e-09,3.4972362783491917e-09,3.492685696215858e-09,8.592127799987793,10.097190856933594,5.530012607574463,4.493866443634033,5.677796363830566,5.529225826263428,5.424335479736328,5.675810813903809,1
7002,0.6666667,4.0414906,629.5135,44.43513,0.4243736,0.9991388,1.486363587765993e-09,3.052147645732361e-09,7.21941229020473e-10,3.44124839735116e-10,1.6291618054609103e-10,3.4334250720302606e-11,6.090604149494583e-12,3.2614093735353026e-18,2.506996888730628e-13,8.10776521874973e-13,5.349367324970766e-13,8.493272274714969e-13,1.105520839803087e-12,7.884548591276241e-13,3.804656513884536e-13,3.750558389467896e-19,6.171491146087647,13.58176326751709,15.731452941894531,8.763021469116211,1.477449496078975e-09,3.664352821175497e-09,3.811879256687689e-09,1.2449076214338104e-09,2.0921644416915797e-09,1.8180387195698702e-09,9.43535471975565e-10,1.696126239458806e-09,3.73747181892395,10.060354232788086,9.81203842163086,4.87295389175415,6.170153617858887,4.957123279571533,2.7409677505493164,4.860592842102051,1
7011,0.6666667,0.0,498.70337,5.9198637,0.0,0.9998147,6.448229537131534e-12,2.757549077969656e-09,5.252834278657302e-10,2.1019751217377087e-10,6.608166097654689e-11,1.7327722590110284e-11,3.7391396402741695e-12,1.718202836953342e-12,1.0328753640136829e-15,6.624303427842093e-13,3.6050871489445857e-13,5.049455320017826e-13,4.535268373958429e-13,4.16254026689919e-13,2.566219263998304e-13,3.054418697134853e-13,4.224201202392578,8.718194961547852,8.15591049194336,6.205712795257568,1.3526957332032907e-09,2.668565812768975e-09,2.9981055416072877e-09,2.010218436154787e-09,2.828738576710066e-09,2.0407677769895827e-09,2.678398391964265e-09,2.125901454874679e-09,3.947210550308228,5.174356937408447,3.279613971710205,2.5872130393981934,2.845965623855591,2.0348458290100098,3.779927492141724,3.754986524581909,1
7018,0.6666667,0.0,211.0174,11.016557,0.0,0.9775712,1.860355647309575e-09,3.1778232822965435e-10,1.4125375868978551e-10,1.082203285318606e-10,2.980333341229269e-11,9.497523427437482e-12,2.309031004593676e-12,2.8663072349638385e-12,2.997700557835076e-13,7.747802237018793e-14,9.867848454591517e-14,2.638503293888456e-13,2.0820316499504945e-13,2.3155766583696225e-13,1.6130665054549242e-13,5.420540318684663e-13,1.279179334640503,5.31597375869751,5.518205642700195,4.76895809173584,1.0623981694379836e-09,2.0738659400887366e-10,5.468319685952848e-10,6.322676826542305e-10,6.196241297828918e-10,7.49316608761319e-10,1.468165922169362e-09,5.562925120550233e-10,1.635051727294922,0.5008155107498169,1.3529183864593506,1.8351781368255613,1.6138803958892822,2.8118722438812256,3.354379892349243,3.379358053207397,1
