5,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
35,5.414082,2149.5942,1.2051393e-10,1.362915e-12,2.6904716e-14,2.1678643,3.2884438e-14,2.1632757,0.14924477,1.1535306,1243.9261,3.589329e-14,2.1136153,0.53097296,0.6666667,0.5745194,1706.449,233.91597,26.032305,0.49450755,-inf,-inf,-inf,-inf,0.9901411,0.9994688,1.0,0.0,0.0,2.2967726678868594e-11,1.6021207693839301e-09,3.8416608783009565e-10,9.435764669607494e-11,2.3488653730363573e-11,4.3182740369629435e-12,1.6354698628359698e-12,3.6741013099677956e-19,3.6550123889392445e-15,3.7869810369170476e-13,2.5861450025747856e-13,2.2303602649660637e-13,1.5812187442645204e-13,1.0207234905391938e-13,1.1009722051136955e-13,6.116523708507715e-20,,0.9979981780052185,2.388115406036377,3.7496771812438965,3.4029760360717773,2.0664994716644287,1.3273547887802124,,4.897454292015482e-15,3.547712401630321e-10,4.873857761822364e-09,1.3459580672225968e-11,2.6098898597837206e-09,2.333736315307533e-09,4.338741366183285e-09,3.4980278673657494e-09,,0.3951505720615387,3.5669639110565186,,2.5641510486602783,1.593435287475586,3.3902089595794678,2.3725438117980957,1,-0.02983561481451846,-0.019602224433777474,-0.009737362652891055,-0.0001530862829416302,0.011277216735833116,0.017712816888408162,0.10914027818137037,0.010239378824287229,0.020104092806718998,0.029682664104870582,0.0410990032689618,0.04752331692342401,0.13852481915695086,0.0098667450856733,0.019449196514600815,0.03087261651428036,0.03730208964081254,0.12846765990204567,0.009584290656836069,0.02101227202379844,0.027445445857240902,0.11875143911170521,0.011430283285680081,0.017865854726489324,0.10929153843445684,0.0064368859287466836,0.09798365959381139,0.09160454953749715
36,7.125673,2084.9785,1.8394364e-10,1.206956e-12,3.7639e-14,2.1267276,4.8990854e-14,1.8784531,0.2507267,2.1316292,2656.867,4.736401e-14,1.7936716,0.3561921,0.6666667,2.056351,3402.737,170.25885,6.389583,0.0,-inf,-inf,-inf,-inf,0.99729097,0.8214364,0.0,1.0,0.0,1.7511386785074023e-10,2.5689554650210056e-12,2.2095304752500766e-10,1.4178498652928084e-10,3.816663651790009e-11,7.749414825120038e-12,9.696221893694554e-18,4.37934728012317e-17,3.0145086053019396e-14,7.069169159381716e-16,1.667626269279826e-13,3.4803228549963594e-13,2.512244427245458e-13,1.7039879706901018e-13,5.661031792820503e-19,4.301498003953354e-18,,,1.8191866874694824,5.661280155181885,4.4986772537231445,3.0741238594055176,,,8.011819541131615e-10,9.067107620275294e-10,7.321351302991275e-10,5.422297610913063e-10,6.416066566927725e-10,7.584726180454027e-10,2.5675556125648313e-10,3.887573041261305e-10,3.1751046180725098,2.45924711227417,2.503028392791748,2.704267978668213,1.9893462657928467,2.370849370956421,0.8851558566093445,1.4873789548873901,1,0.028782603346193248,-0.001634782483524193,0.0014797821505733888,0.010580774402328843,0.02141660474359393,0.10497653248792195,0.09641733443973992,-0.030415954658806428,-0.02730398412643883,-0.01820737385815109,-0.007370541993660166,0.07642484665504237,0.06782294940172984,0.0031145570996041713,0.012215345593787449,0.023050580191953517,0.1065930221382374,0.09803666424998869,0.009101134750416524,0.019937454449021112,0.10351283026873027,0.09495109959401883,0.010838286343156832,0.09450072315806513,0.08592421735174148,0.08374821390443533,0.07515592155921356,-0.008646716283725635
37,7.211533,1199.5168,1.2517568e-10,1.6368974e-12,1.1274801e-13,2.3892572,1.2143986e-13,2.3713357,0.05335334,0.6190282,36.955204,1.1765068e-13,2.3508592,0.04236748,0.6666667,0.0,,454.34628,22.026712,0.48748028,-inf,-inf,-inf,-inf,0.82544386,0.9662905,1.0,0.0,0.0,8.705069554082456e-09,1.8121866229847683e-09,6.245117201153505e-10,1.0337713324259923e-10,1.730986881609553e-11,5.6737128016626226e-12,1.3273416565058713e-16,1.868783804055219e-15,1.373268794686855e-12,4.19289846982987e-13,4.098353871984789e-13,2.3918608521751594e-13,1.1359589348813523e-13,1.312740199746823e-13,8.710670108242736e-18,2.863361261573068e-16,0.7546585202217102,1.402174949645996,4.714876174926758,5.118999481201172,3.0111377239227295,2.414915084838867,,,4.3352807780304425e-13,4.27676516423503e-09,2.1516946002719806e-09,4.1731773592346144e-10,8.659722938730852e-10,4.5377507307264864e-10,2.064156623404756e-09,2.95638091785122e-09,,2.975623846054077,1.5449472665786743,0.2984200716018677,0.5042158365249634,0.3839348256587982,1.3205534219741821,1.9189465045928955,1,0.011520974845168107,0.019191542979144376,0.031875153455905754,0.044157024126493506,0.05166611540525886,0.11791057742611222,0.10235854642670202,0.007672264512199418,0.02036165607955029,0.03265266073355671,0.04016905094729278,0.10653432357845849,0.09094482010123141,0.01269137421397461,0.02498665587464338,0.03250680462867777,0.09894293101188101,0.08333069981113729,0.01229918191574273,0.01982360876387732,0.08636000093055343,0.07071411150462666,0.0075262618574256715,0.07413956690158763,0.058465778780511346,0.06665049560711091,0.050961941643114884,-0.0157420239311872
43,56.51904,1430.0842,2.0813726e-09,1.8127387e-11,9.802645e-13,2.0390635,1.0624387e-12,1.8980258,0.08964169,5.4858456,2525.7083,1.0265299e-12,1.890785,0.07838052,0.6666667,5.930168,3831.2136,3068.6738,8.622466,0.0,-inf,-inf,-inf,-inf,0.99995524,0.9736737,0.0,1.0,0.0,1.1556987311589495e-10,7.883069308434187e-09,4.124681485251358e-09,1.3565267797943648e-09,5.228318333827531e-10,1.3444580171384501e-10,2.024154108215548e-11,3.5723262502381414e-16,1.899392271340495e-14,1.987119019677963e-12,2.925669905992634e-12,3.2815581849088282e-12,3.531571953277468e-12,3.1238635810060256e-12,1.304316247022208e-12,4.689662432561213e-17,,2.997098445892334,19.877609252929688,32.45869064331055,33.643577575683594,23.774463653564453,10.15965461730957,,1.3599532167063444e-08,1.379623792985285e-08,1.3729605008450108e-08,1.6169472871752077e-08,1.4109819979069016e-08,1.2103127389195834e-08,1.3119593411659025e-08,1.1420926426808364e-08,13.963028907775879,15.81075668334961,16.229990005493164,16.866806030273438,16.388710021972656,12.713033676147461,12.823637008666992,13.432530403137207,1,-0.030363057145456812,-0.025586322899502037,-0.017487802602830237,-0.010645704072557553,-0.0010568968815318697,0.012011850618654889,0.08133743389155691,0.004780448075600434,0.012882094717855602,0.019723728494391586,0.029307100746970353,0.04235945857035381,0.11142530917086091,0.008102145590083012,0.01494468952756182,0.0245300893632195,0.03758662168010811,0.10670169713120137,0.006843372560746523,0.016431209416122076,0.02949345780000621,0.09868486585945814,0.009588915079854472,0.02265465773575663,0.09190355920053508,0.013068581590786764,0.08238724833019856,0.06939338151608584
46,11.07414,4481.3696,1.8425943e-10,2.2597766e-12,1.0123089e-14,1.8102539,1.222227e-14,1.6902754,0.11798864,1.860499,16650.615,1.2131275e-14,1.5850228,0.17989486,0.6666667,2.1267376,18117.986,242.29048,13.541552,0.0,-inf,-inf,-inf,-inf,0.9926684,0.91516817,1.0,0.0,0.0,2.9193168065225206e-13,9.168421577498975e-11,3.080683763645453e-10,9.612807772008125e-11,4.526116287317805e-11,3.148242777584187e-11,5.730385350261047e-12,2.862519257883938e-16,4.712184906279807e-17,2.244975106963261e-14,2.1632572306824055e-13,2.353787195534529e-13,3.178240277294103e-13,7.708772314062029e-13,4.023878669504044e-13,5.512868607707046e-17,,0.03588429093360901,2.453994035720825,4.380532264709473,5.466838836669922,8.976930618286133,3.5155932903289795,,2.154044942415112e-09,2.4121367125928828e-09,1.1027248003614432e-09,1.030748486563482e-09,4.532406134433176e-12,1.3329563008923628e-09,1.0622479562627518e-09,1.7614391056852696e-09,5.975053787231445,7.127030849456787,3.381784677505493,2.864588975906372,,2.849616050720215,3.063269853591919,2.9825615882873535,1,-0.03845736225820444,-0.04694445598241758,-0.038786226555833594,-0.03357725215718213,-0.03108540067665224,-0.019549886912876558,0.04271363998476884,-0.008502443695535903,-0.0003293555696551109,0.004886419898632824,0.0073807850333891456,0.018921701382102585,0.08103788504293165,0.008173111013265762,0.013388307356722435,0.01588223204407207,0.027419733771658353,0.08947867613613433,0.005215767074190916,0.007710121860488525,0.019250936980539514,0.08136506895621237,0.0024944550988131886,0.014036579296862894,0.07618163193803143,0.011542528343714,0.07370118239726964,0.0622115773171341
51,18.235521,1420.2627,5.0970556e-10,5.889002e-12,2.8626605e-13,2.2194188,3.038242e-13,2.1980414,0.038103815,1.1436651,105.6243,2.9720646e-13,2.1768053,0.03428638,0.6666667,0.73409694,,1046.3073,15.371203,0.10027631,-inf,-inf,-inf,-inf,0.9931449,0.86640173,1.0,0.0,0.0,5.355975038479066e-11,4.173066781021362e-09,1.8852488459231154e-09,3.484759980576513e-10,9.997080246959555e-11,2.791194879392389e-11,8.70435407779313e-12,8.692232914133419e-17,8.505987018523568e-15,9.814643672431678e-13,1.2615452302591756e-12,8.195813277177277e-13,6.689710634402712e-13,6.564616471943507e-13,5.824662041749307e-13,1.4185548626520936e-17,,2.4183974266052246,9.197226524353027,9.669938087463379,9.12524127960205,7.649401664733887,4.852967739105225,,1.064298515984774e-08,8.418250985187115e-09,4.580101187201535e-09,7.334358009813968e-09,9.82436354490801e-09,6.406361663380267e-09,3.489175837145808e-09,5.857459850489022e-09,7.171100616455078,4.930606842041016,2.7248716354370117,5.258607864379883,6.629829406738281,3.984715461730957,2.3340721130371094,3.61891770362854,1,-0.03100620806142353,-0.025207178865640573,-0.013100132562593828,-0.004327672980590187,0.004479865190523625,0.012390043114727474,0.08428870609179938,0.005803565140610888,0.017913351641374007,0.02668211541325543,0.03548114479206147,0.043379586116262886,0.11499437942922805,0.012111045580844061,0.02088178384600089,0.029683692032272,0.03758548335613894,0.10926373443253817,0.008772956948039125,0.017578966099360053,0.02548603900756173,0.09728142116838298,0.008807367419233204,0.01671681973852693,0.08858406591223507,0.007910617008719175,0.07983898826614652,0.07197382817535462
53,64.89692,1330.3015,2.3799054e-09,2.208839e-11,1.2934737e-12,2.018631,1.3861759e-12,1.9197568,0.06380718,4.992475,2494.7805,1.3414713e-12,1.9120609,0.05106355,0.6666667,5.376152,4188.244,3737.4302,234.30939,0.4184122,30.203932,3.560065e-08,318230016.0,31560000.0,0.9999694,0.92810774,0.0,1.0,0.0,2.1008986550441477e-08,1.1584708303757907e-08,4.917007245808236e-09,1.6176625594610528e-09,5.58495527602787e-10,1.415364769830063e-10,4.106368717282649e-11,1.2201247024984548e-15,3.4272161931331313e-12,2.87958264004462e-12,3.454265519453603e-12,3.905121451902582e-12,3.789451825247925e-12,3.3198172943310622e-12,2.6932889512359948e-12,1.7284106982395984e-16,1.123247742652893,6.469343662261963,23.788835525512695,36.381351470947266,37.597633361816406,25.732036590576172,15.54967212677002,,1.3550637945058952e-08,2.1298628638533046e-08,3.560064953944675e-08,2.5779440804285514e-08,1.4537035575301616e-08,1.0230736258165507e-08,2.1653105974905884e-08,1.774329483339443e-08,13.544907569885254,20.69502830505371,30.20393180847168,24.925983428955078,15.618504524230957,9.753605842590332,17.069082260131836,17.461933135986328,1,0.004459495521769074,0.010810306165654216,0.0189290998571007,0.026571943903718438,0.036262567967299486,0.044834448835411794,0.11141193961172757,0.006351116821776245,0.014470825879043128,0.022115068961556142,0.03180821623995202,0.04038302745673061,0.10700560886857202,0.008120455375072543,0.015766166582800854,0.025462243241921874,0.034040641287572906,0.10072294387540774,0.007646690201639061,0.017345374283336396,0.025927352894208576,0.09267829157371273,0.00969997063442713,0.018284287706841408,0.08509190448879442,0.008585839831671464,0.07545421292981942,0.06691172103941981
55,9.9780035,1586.7131,1.9930317e-10,2.3576698e-12,8.8759864e-14,2.261954,9.3502476e-14,2.2376356,0.036889117,0.58545536,63.337276,9.231153e-14,2.2100453,0.044191033,0.6666667,0.0,,533.4513,26.521513,0.47500834,-inf,-inf,-inf,-inf,0.99067837,0.94048434,1.0,0.0,0.0,9.576095472141333e-10,1.7143532149432872e-09,6.890411574644872e-10,1.7689302800327766e-10,2.882502569967471e-11,8.565756610956488e-12,1.742212710903468e-12,2.130795817415122e-16,1.5182589885830156e-13,4.015401563767923e-13,4.588222705416423e-13,4.143233336712654e-13,1.9194155542311825e-13,2.0062934874640753e-13,1.160113536268978e-13,3.4216719776227565e-17,,0.8131049275398254,4.373542308807373,7.361767768859863,4.810154438018799,3.673192262649536,1.6826926469802856,,3.2317173381812836e-09,3.1285685153648046e-09,1.0775876857493927e-09,6.446701839024627e-09,2.959022471493711e-10,3.2536051630671636e-09,7.425734249721927e-09,2.2481823069853135e-09,3.102308988571167,2.724949836730957,0.7428997159004211,4.819912910461426,0.11381851136684418,2.2437708377838135,4.7100510597229,1.8569742441177368,3,-0.004205266986343651,0.002361234122591249,0.011999032621648816,0.024572297969717435,0.032804671816002905,0.04340066578582569,0.09922326958812946,0.006566435906722232,0.016203481994294864,0.028774591589075475,0.03700483389657363,0.047597245732832576,0.10338539794818706,0.00963807156996382,0.022212352628892717,0.030445796009866518,0.04104363777964913,0.09688473452894458,0.012576973590816607,0.020813832024982683,0.03141799458768976,0.08732820846861492,0.008239015202500076,0.018848468842829355,0.0748334262686494,0.010611101468213802,0.06663549542985231,0.05606403549579084
56,13.523349,1811.7891,2.3541002e-10,2.6316202e-12,7.5305796e-14,2.124825,8.0521276e-14,2.0990863,0.043126795,0.9134399,574.37976,7.954292e-14,2.0567749,0.055817317,0.6666667,0.7174914,330.88916,524.95074,17.160936,0.22463594,-inf,-inf,-inf,-inf,0.99851024,0.9318478,1.0,0.0,0.0,4.4102381794274004e-13,1.512802549896719e-09,7.797562040501305e-10,1.5772823325210794e-10,4.719752713655545e-11,2.1963618423992415e-11,3.3071432631610735e-16,4.924606187249603e-13,7.030278171004127e-17,3.5909201502072607e-13,5.275608509075491e-13,3.7439750735432376e-13,3.1932502432205356e-13,5.213476135176864e-13,2.2375189247445096e-17,8.33764413304787e-14,,1.3516968488693237,6.325277328491211,7.066077709197998,7.244300842285156,7.96327018737793,,0.30345094203948975,4.320147795056073e-09,1.001172922343585e-09,1.5791967733491674e-09,2.91530088958325e-09,1.8338731644362838e-09,2.125939646546726e-09,3.990562102984541e-09,5.439267702911366e-09,4.167725086212158,1.043492078781128,2.5543947219848633,2.503706693649292,3.371030330657959,1.97373366355896,5.154350757598877,6.268725395202637,1,-0.05564565348165102,-0.05088481201486343,-0.03957937174407676,-0.03120389216029828,-0.025963299569238613,0.044520200856077115,-0.0007148517179133575,0.004774360156454173,0.016101744541870164,0.024484274860610004,0.029725299383264882,0.09991832111839152,0.05493298690956898,0.011328255251015088,0.019712218998420166,0.024954480748876486,0.09518937067533875,0.05017178530042098,0.008385836346996238,0.013630078594696303,0.08395164295650596,0.03886561966598282,0.005244841731056528,0.07561904277397329,0.030489720550845374,0.07040212322275666,0.02524891646892483,-0.045233612998784
62,6.997116,1345.3511,1.6842437e-10,2.1938066e-12,1.1512941e-13,2.3850918,1.165011e-13,2.3704016,0.010747417,0.0,,1.1967933e-13,2.314157,0.048083626,0.6666667,0.0,,480.3494,41.120056,0.7932924,4.908192,1.1977693e-08,444470016.0,31560000.0,0.96985173,0.0,1.0,0.0,0.0,1.0578765419211322e-08,3.5736316128520684e-09,7.08365532897659e-10,1.2848452857205928e-10,3.571214851616489e-11,1.3655646593156963e-18,1.6252694719567917e-12,8.64127342679313e-16,1.6691266424562201e-12,8.271687913612158e-13,4.650845680798099e-13,2.97396059601579e-13,2.3447173022606016e-13,3.1607973535283406e-20,1.0670871602785556e-13,1.3260085060562318e-16,0.4367673993110657,1.8918579816818237,3.841862440109253,4.5254316329956055,4.394196510314941,,1.6293222904205322,,2.2921603851089323e-12,3.0320943645396545e-14,3.3319171865997532e-09,3.6039844442115054e-09,7.383087030632396e-09,7.80560771573846e-09,1.1977692615516844e-08,2.5910267265061293e-09,,,1.6547423601150513,1.9094154834747314,3.422168254852295,3.041552782058716,4.908192157745361,1.1091445684432983,2,0.008018540163072114,0.019739955409751254,0.031807819200429875,0.04066519107792073,0.14500769816431378,0.06138780773220675,0.10838371692932407,0.011723270871939315,0.02379534809504186,0.03265729965911523,0.13714862757504312,0.05339555102730702,0.10045247792412057,0.012075445781140207,0.02094204645740754,0.12562734418006438,0.041698382112803696,0.08883382056718159,0.008868843469726533,0.11372441904580603,0.02963785978101849,0.07684080252839447,0.10496144011189566,0.020774476956084385,0.06801831279401699,-0.08437093558549633,-0.037208771905556694,0.04731068796293669
63,24.288837,571.9983,5.170111e-10,5.963366e-12,2.8134602e-12,2.4492016,3.1576564e-12,2.313965,0.13081881,3.4981623,172.28261,3.049663e-12,2.2917302,0.1442938,0.6666667,3.3811243,,1599.0161,175.40004,0.72519034,14.71064,2.9305449e-08,570710016.0,31560000.0,0.99674195,0.9643442,0.0,1.0,0.0,1.0072126244153878e-08,7.168662552459182e-09,2.5276694071152406e-09,4.5137760196212184e-10,5.462514121590267e-11,8.647907043246583e-12,1.4185389940192224e-15,2.324445283909788e-16,1.6285889737482906e-12,1.7223745216524144e-12,1.675280682407465e-12,1.0234081377485937e-12,3.387820894044241e-13,1.8580493046926883e-13,8.289546833563824e-17,2.4154065970158758e-17,0.704751193523407,5.013551235198975,16.173593521118164,15.79846477508545,6.9353861808776855,3.4591000080108643,,,6.4078906625297805e-09,8.655734795581793e-09,3.8048528772094414e-09,1.6824823756422802e-09,4.728804015030619e-09,2.7961595705505715e-08,5.060291297098729e-09,7.309870042604416e-09,4.136449813842773,5.624584674835205,2.5602357387542725,1.0772420167922974,3.5433239936828613,13.072406768798828,3.3159334659576416,4.355351448059082,2,0.002524564580209318,0.01018472204149254,0.022589559502457456,0.037378108477614344,0.0499245014393636,0.10507773961364156,0.11573098051808196,0.007660354424228275,0.02006613927012751,0.03485683310838922,0.047405911787830074,0.10258038710097253,0.11323950116077695,0.012407692078637721,0.027203742510393446,0.03975999605055084,0.09499467969764533,0.10567081137998226,0.014801046312698313,0.027365804338366998,0.08268444485827835,0.09338555999366707,0.012569849349343833,0.0679665771503947,0.07869328385255725,0.05544409533481283,0.06618890610179433,0.010784387138568281
66,28.245321,724.0235,8.499356e-10,8.964632e-12,2.3587419e-12,2.3666093,2.541146e-12,2.2577264,0.087792344,2.9530268,166.83511,2.4866882e-12,2.2288818,0.10074445,0.6666667,3.2885711,,1878.826,346.11282,0.9433384,18.705063,4.483789e-08,665390016.0,31560000.0,0.99867564,0.9197632,0.0,1.0,0.0,1.2355389600315902e-08,1.1910031183504088e-08,3.2216176393262685e-09,6.842693633934971e-10,1.5000510555918112e-10,1.517190713340444e-11,2.1226440517400853e-16,2.846153257854005e-16,1.991232482720373e-12,2.860094973355931e-12,2.158470667826262e-12,1.5799453759179904e-12,9.60043025979851e-13,3.3737108159209717e-13,1.3011886870787822e-17,3.3253160241721695e-17,0.5329629778862,6.408775329589844,16.09140968322754,18.050365447998047,13.137290000915527,4.875324249267578,,,8.165211617949808e-09,4.420286359163583e-09,7.089047127095682e-09,6.629641280397891e-09,6.460651569284437e-09,3.1721782978166857e-09,6.498899640661193e-09,2.791427888837461e-08,5.122156143188477,2.87180233001709,4.133991718292236,3.7214853763580322,3.5739121437072754,2.0348989963531494,3.0227580070495605,13.283230781555176,2,0.00027399491521715353,0.009935531556824856,0.021144736448774803,0.03188187638601205,0.0476526198637124,0.11776139840685787,0.11605376938472943,0.009661562943136803,0.020870862449948444,0.03160815758297099,0.04737924355916778,0.11749119446538488,0.11578345616837418,0.011211560263576606,0.021953298830522817,0.037734954075925885,0.10795217327743621,0.10624073933794477,0.010744383089829838,0.026534619753208186,0.09685784125011615,0.09514250563921528,0.015794739713973077,0.08620316787921956,0.08448448660703416,0.07050442392891773,0.06878152968681855,-0.0017312899633307067
70,11.10404,1677.0107,2.3595953e-10,2.7822326e-12,9.258879e-14,2.2566066,1.0164886e-13,2.2030294,0.07071253,1.2203631,399.0837,1.0158363e-13,2.1410062,0.110207915,0.6666667,1.2974048,94.544685,604.6024,106.5736,1.2962931,10.105736,1.8055854e-08,633830016.0,31560000.0,0.98568934,0.0,1.0,0.0,0.0,2.9045097490326688e-12,2.1715396147925503e-09,8.612826563059173e-10,1.7842949340263203e-10,4.4031615159534354e-11,1.3384038669017606e-11,2.359578853985692e-17,5.3722078680313836e-17,4.605977761129305e-16,5.088867695290933e-13,5.738691856785327e-13,4.181384242758074e-13,2.933808794861048e-13,3.13646623863878e-13,1.5721779361167681e-18,8.644226825539414e-18,,1.2365646362304688,5.139129638671875,6.543309688568115,6.134725570678711,5.486098766326904,,,3.526447525919324e-14,9.960926533473038e-14,6.320219902988811e-10,1.4315778562590253e-09,1.6106077582733747e-09,4.298372324740285e-09,9.662040454825813e-15,1.0094561853080108e-09,,,0.5414373874664307,0.9090436697006226,1.4110839366912842,3.0411059856414795,,1.0272785425186157,2,-0.04593712675252889,-0.03926495825422279,-0.02810065088045558,-0.018376486974836216,-0.010244586570755153,0.0721803945969032,0.06745534855748045,0.006684224964309265,0.017859530081534115,0.02758392510697801,0.035709345245034524,0.11772716632798466,0.11304219091945981,0.011176639352206471,0.02090355428065793,0.02903204992030964,0.11113039152062146,0.10643839074301187,0.009729187973108554,0.017861206185711045,0.10007805554913608,0.0953752119849262,0.008133431599942353,0.09043692403874329,0.08572557077194716,0.08236407636767097,0.07764627750061143,-0.004748164633069812
71,24.767956,1412.678,5.6849353e-10,4.5596916e-12,2.7295543e-13,2.0667396,3.089228e-13,1.9156355,0.12476611,3.4034617,1980.9532,2.948429e-13,1.8998278,0.115646675,0.6666667,3.1573217,2798.8599,820.33154,32.80153,0.31255382,9.934658,5.8142087e-09,665390016.0,31560000.0,0.99866146,0.9994357,0.0,1.0,0.0,1.1324807758228417e-08,7.219879138986585e-10,1.089198509163225e-09,4.340284243120607e-10,1.0917262233123282e-10,3.321994068716805e-11,3.52629991179354e-12,4.116025581773244e-16,1.875443160145873e-12,1.8433411535460215e-13,7.769147738340143e-13,1.0464153415296051e-12,7.276501449993145e-13,7.576354908028771e-13,2.20479952112336e-13,4.8736757081407794e-17,0.744674801826477,0.5899750590324402,8.768838882446289,16.20920753479004,13.918729782104492,9.735551834106445,2.5191731452941895,,3.868954934205249e-09,2.191997694467318e-09,4.1836059061495234e-09,3.4760685441170835e-09,3.3164295754062323e-09,3.049033914237498e-09,2.87891466221879e-09,7.647361077722792e-10,7.175302028656006,4.558605670928955,7.263364315032959,7.4705424308776855,6.464919090270996,4.958593845367432,5.3628764152526855,1.2308467626571655,1,0.020111241194334044,0.017158685085723133,0.02374093022282465,0.03345097216816483,0.04166778022195742,0.056783681062337,0.11325508796650695,-0.002953575335636799,0.0036314228861144223,0.013348711193400583,0.021574618358848604,0.036714367319563526,0.09335648487423412,0.006584927593917982,0.01630164381351416,0.024526630802124305,0.03966364158346171,0.09628351143625842,0.00971775937387721,0.017944601370573594,0.03308735581819116,0.08975549061412816,0.008228276854460608,0.0233771130034589,0.08010760287469532,0.015151750639111039,0.07192673635117243,0.056836927503538165
74,9.183543,2385.9421,2.3939575e-10,2.7210872e-12,4.2604304e-14,2.1819768,4.2377133e-14,2.1840904,-0.0024080246,0.0,,4.245919e-14,2.1808732,0.00025475587,0.6666667,0.0,,465.82797,42.150116,0.8896143,7.65167,1.4461832e-08,665390016.0,31560000.0,0.9918854,0.95783323,1.0,0.0,0.0,2.940183208011149e-08,4.06949629550013e-09,8.221012204323586e-10,1.4205221721130812e-10,5.413908557572178e-11,1.895809204066623e-11,3.836230429323092e-15,5.676108731127446e-17,4.676305783574142e-12,9.60597053289991e-13,5.525177212452326e-13,3.3531161246040664e-13,3.6385792382548354e-13,4.475023053941013e-13,2.578253412598619e-16,9.397783400491547e-18,0.5184776782989502,1.1639858484268188,3.7089614868164062,5.158222198486328,5.792147636413574,5.015420913696289,,,3.9750096547663816e-09,3.880919585697029e-09,2.501713280977924e-09,2.2773712169549265e-12,7.893842801642847e-10,1.152287265604457e-09,3.004170245901605e-09,2.5703856820769033e-09,2.5664608478546143,3.2205586433410645,1.4339784383773804,,0.7619650363922119,0.6448938250541687,1.8836185932159424,1.4909040927886963,2,0.014736575478217532,0.026341399715851924,0.038769260413727184,0.04546354405472739,0.05264044624051102,0.1070601427876073,0.13176658752208611,0.011609330771163372,0.024046423285521538,0.030747568738786334,0.03793329713476962,0.09246945635911946,0.11725770167266741,0.01244056545846259,0.019145071967545363,0.026335564024391935,0.08094702290550791,0.10579238432280347,0.006706103738834781,0.013899552466687337,0.06857551482398508,0.09347484270157402,0.007194119304955654,0.061897876341095975,0.08682316423620355,0.05472812751001996,0.07967881360918026,0.025059964390993623
75,14.7916355,3299.1636,2.722676e-10,3.1456998e-12,2.5753132e-14,1.9045731,2.5842525e-14,1.9028138,0.0017264704,0.0,,2.5968038e-14,1.8936834,0.004903145,0.6666667,0.0,200461.53,391.6123,8.5906105,0.0,-inf,-inf,-inf,-inf,0.99950737,0.98459005,1.0,0.0,0.0,9.152584468097302e-09,1.0330962751936568e-09,4.0871700468514405e-10,1.8636074627931265e-10,7.032607829415838e-11,1.619220903192886e-11,1.2470261802344229e-11,3.741737822360314e-12,1.4718132311866694e-12,2.506043061869384e-13,2.8379761648350543e-13,4.5206633575434196e-13,4.883177195935673e-13,3.927840312115821e-13,8.658877651349095e-13,6.926773065719927e-13,0.8874211311340332,0.8585293292999268,2.9499168395996094,7.54727840423584,8.870884895324707,5.1907219886779785,6.633259296417236,3.989150047302246,2.1905561808921448e-09,1.8204101559504693e-09,2.5618609456046215e-09,1.995276166510962e-09,3.164720041581859e-09,1.1245221420708162e-09,2.8292759246539845e-09,2.736027182592693e-09,5.215011119842529,4.487532615661621,3.850938320159912,2.214545726776123,4.958154678344727,2.4534268379211426,4.417205810546875,3.5295169353485107,1,0.015954570461716836,0.022583314801932618,0.028127853671059317,0.03492132560088735,0.044981402721452055,0.046748597744773794,0.054809790818846994,0.006631133584642939,0.012178748639860494,0.018977328447855952,0.02904767858651639,0.03081701226866066,0.03888922769055247,0.005548063110742133,0.012347748718729288,0.02242086368704625,0.02419082212024796,0.03226641495815161,0.006800151459769407,0.01687489968501432,0.018645261431207965,0.02672313571912059,0.010075904454160517,0.01184661201050394,0.019926605349382096,0.0017709189426686998,0.009852679102058084,0.008081901174793791
