,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
6705,6.248653505736003e-08,3.1293740931914726e-08,1.1913817488107272e-08,5.0006918606015915e-09,1.63059143964972e-09,5.272075553897081e-10,1.301858759683583e-10,1.4929349423375978e-11,1.5603188879831364e-11,2.2238292804455103e-11,2.918196587153865e-11,3.472806070492496e-11,3.9183531419517686e-11,3.5788805946568296e-11,2.105477597824645e-11,3.117377519607544,25.3325252532959,97.6225814819336,141.8452911376953,135.62503051757812,97.06824493408205,62.0522689819336,31.402711868286133,1.7347046821214462e-07,1.0649314674537893e-07,1.5095422156718996e-07,8.619203129001107e-08,9.631823871814049e-08,1.1711724567931014e-07,7.281155944838248e-08,1.4029690476036194e-07,100.3579559326172,73.57172393798828,88.08793640136719,61.79713439941406,63.072872161865234,72.94407653808594,52.59798431396485,86.28116607666016,1,0.0029259322210303,0.0081886664366391,0.0154457421932956,0.0218793588704614,0.030061038502154,0.0381672858434896,0.0480226208793244,0.0052628603110207,0.0125203758080476,0.0189546400785021,0.0271374932017039,0.0352452896363531,0.0451030261266109,0.0072579937479284,0.0136931457357648,0.0218777574902958,0.0299879918290036,0.0398496249579715,0.0064357916074801,0.014622085563259,0.0227349464025711,0.0326010603602482,0.0081870643969814,0.016301539993668,0.0261707597348851,0.0081155587134172,0.0179875493807278,0.0098734319811671
6721,3.125676357740304e-07,1.1826599433106821e-07,3.0660419980677034e-08,9.032746106640845e-09,1.8252895861436966e-09,3.087625433106922e-10,5.173780501244174e-11,6.231583998816959e-11,7.604032681296502e-11,8.111206845073937e-11,7.265438944914493e-11,6.005308056389325e-11,4.215265636542398e-11,1.991637584020101e-11,7.039473604725233e-12,5.362204551696777,45.82044219970703,148.17723083496094,214.5214080810547,186.32167053222656,105.96334075927734,47.76160430908203,20.10104751586914,9.526311117724617e-08,1.7012052921927537e-07,2.141070893912911e-07,3.846583354061295e-07,1.599810843799787e-07,2.021332221602279e-07,3.158926915602933e-07,4.393808126224031e-07,32.83003616333008,52.586307525634766,63.14495468139648,94.04280090332033,49.31953430175781,52.487060546875,75.2066879272461,107.80818176269533,1,0.0016471145951206,0.0092126998627135,0.0195331527715484,0.0286925194685661,0.0404220535903377,0.0531278861048115,0.0655666645227771,0.0075657000723433,0.0178866136485484,0.0270466830961073,0.038777520793029,0.0514852768687087,0.0639264537168116,0.0103223104403279,0.0194849701765539,0.0312209803035344,0.0439366911113191,0.0563880256214584,0.0091645029918978,0.0209054071041729,0.033629632656592,0.0460925435630035,0.0117431539557324,0.0244726721145636,0.036943646130747,0.0127331775003178,0.0252114297737394,0.0124822593484184
6841,4.459936420175836e-09,3.027327721838446e-09,7.884167207983238e-10,2.4524948738502417e-10,6.613183611836604e-11,1.5507668066350178e-11,1.4775139662095982e-12,1.1417374207525754e-12,1.0942876379343989e-12,2.0973277368302456e-12,1.88387196467521e-12,1.6465087756753485e-12,1.5395645912644196e-12,1.0097115201238016e-12,2.063106223403402e-13,0.2015364170074463,2.296359062194824,16.47293472290039,22.67684364318848,19.71335220336914,13.015321731567385,7.790820121765137,1.3346819877624512,1.657649684183582e-09,5.142919867751061e-09,7.392016776464061e-09,4.388329255533563e-09,9.303988690589904e-09,1.198262378210302e-08,3.462260922404425e-09,2.4943970444724076e-08,2.22043251991272,7.3835368156433105,7.442280292510986,4.70292329788208,8.625009536743164,10.496075630187988,3.209145784378052,20.653493881225582,1,0.0033662294968595,0.0062072799166322,0.0159480930836011,0.0242491661853838,0.0334006446399055,0.0433294857158974,0.0589980007983672,0.0028411097851275,0.0125825390796142,0.0208846414654363,0.0300377924192638,0.0399690859897293,0.05564282201106,0.0097417775472027,0.0180446023668812,0.0271990038152355,0.037132192808731,0.0528100608293519,0.0083042846008216,0.0174618530766523,0.0274003268793753,0.0430904517625012,0.0091588965909173,0.0191003883830763,0.0347986193386806,0.0099432312459397,0.025647897167477,0.0157086719937632
6852,4.5907025736369185e-08,1.7361053039621765e-08,4.376686124629714e-09,1.1405312250190034e-09,1.7677120878190067e-10,2.4696109740540703e-11,4.1430244651641246e-12,9.73206498028345e-12,1.119786034731174e-11,1.1873686062147115e-11,1.0296380067997823e-11,7.475172390802864e-12,4.0152009321559046e-12,1.5540518091133881e-12,5.173534127142498e-13,2.8295340538024902,23.13741874694824,61.87945938110352,70.24398803710938,53.298622131347656,25.476131439208984,10.76585865020752,4.265692710876465,4.513947615691905e-08,5.783549283933098e-08,2.698239320864104e-08,2.0878009365787878e-07,1.1613646933028576e-07,4.5160764017282424e-08,4.1633843039790015e-08,8.090231062851673e-08,26.1138916015625,27.73689079284668,16.098432540893555,74.66793060302734,49.31624221801758,20.52220916748047,20.57114791870117,36.74365997314453,1,0.0020480993867917,0.0093980455804776,0.0196298960587934,0.0294138974598139,0.0426595509776165,0.0562560645224197,0.0682586995741264,0.007350087669139,0.0175825035585893,0.0273674467587694,0.0406150001640121,0.0542142115892689,0.066219857763231,0.0102337384255808,0.0200213864542417,0.0332748458286898,0.0468828057434357,0.0588984372451289,0.0097896538663965,0.0230489561735346,0.0366666594813308,0.0486940492161676,0.0132622948286229,0.0268866566853373,0.0389229498377214,0.0136292217478129,0.0256739080765025,0.0120489024250362
6882,1.0170769115802614e-08,6.566009513875315e-09,2.783522523586157e-09,1.1109959618949006e-09,4.052716218172492e-10,9.526588545805126e-11,4.001830117283944e-12,2.7301084570136025e-12,2.5935276062177826e-12,4.738869886777852e-12,6.851275189539985e-12,7.686660336014839e-12,9.63222470534708e-12,6.324200711727013e-12,5.782573313413419e-13,0.5239179730415344,5.752960681915283,30.982208251953125,54.498443603515625,54.53995895385742,42.95541763305664,21.875837326049805,4.257199287414551,1.84339761233332e-08,2.3138614579920613e-08,2.1350805567976753e-08,2.1455598187003492e-08,1.4109400758854918e-08,9.19583076353092e-09,3.1492863428184143e-08,2.7697653948166593e-08,26.32297134399414,27.294389724731445,27.327442169189453,27.00310516357422,17.43571662902832,12.42630100250244,30.74269676208496,30.19106674194336,1,0.0036375989271432,0.0068844809254603,0.0131908086678984,0.0198519079996797,0.0270628741864661,0.0372324102992555,0.0587714079727086,0.0032469633119558,0.0095536681531861,0.0162154800455251,0.0234275815614002,0.0335993619546431,0.0551455984471754,0.0063069004838691,0.0129691995757883,0.0201821534755419,0.030355710326091,0.0519079295476957,0.0066628440822564,0.013877019353525,0.0240534148791837,0.0456159627331333,0.0072148423585965,0.0173933583287674,0.0389649613513554,0.0101797934358943,0.031759047288391,0.0215862326932071
6883,3.9376747196229196e-08,1.408104743916283e-08,3.890610944523587e-09,1.157687279373931e-09,1.9235128767558507e-10,2.4539491966235616e-11,7.484214528501176e-13,7.723450351493355e-12,9.755791660626125e-12,9.766579038561483e-12,9.22558730798162e-12,7.625398576460718e-12,4.3715738494432e-12,1.5389900725332197e-12,9.137750099771567e-14,1.1835861206054688,8.809770584106445,37.57807159423828,58.25774383544922,54.106224060058594,28.243677139282227,10.727131843566896,0.6189080476760864,5.244280121274869e-09,4.42985772508564e-08,6.0815050773044285e-09,2.2313497716197613e-09,3.709011098251835e-09,1.71172533924846e-08,1.6951727843661504e-07,2.3800683379704426e-07,4.698007106781006,22.511154174804688,4.964753150939941,1.941983103752136,3.262126922607422,9.452143669128418,50.100547790527344,72.50481414794922,2,0.0013943047461838,0.0091460000191445,0.0186741091096863,0.0274869514173119,0.0402494966342253,0.0544841112499433,0.0776710278696068,0.007751794126252,0.0172802542963778,0.0260936467150132,0.0388573725662841,0.0530938399076485,0.0762849845647128,0.0095297367066966,0.0183455633931514,0.0311149507097606,0.0453607150050138,0.0685737412114199,0.0088173682127334,0.0215916162905679,0.0358464738568503,0.059082614384598,0.0127766805180014,0.0270376514767742,0.0502914456597037,0.0142658991340984,0.0375388860432544,0.0232854568758477
6912,1.0356020929691569e-08,5.809596359540592e-09,1.5366444783282416e-09,4.0579395399475965e-10,6.119328654907719e-11,1.0819047914500944e-11,1.7687588589956893e-12,5.321269900410153e-12,2.5579436572359397e-12,4.0141683380068286e-12,3.631734886780369e-12,2.662078673817958e-12,1.3859251203271472e-12,6.757124157083516e-13,2.1378317410607197e-13,1.0150305032730105,4.783621311187744,27.381160736083984,36.064151763916016,27.81317138671875,12.92138957977295,6.699784755706787,2.14693546295166,3.3027419021891546e-08,2.8163809062675682e-08,3.618539068384053e-08,7.212845076765008e-08,4.096371597483994e-08,1.1211690242873829e-08,2.050619452020896e-09,5.481267439932935e-09,21.920663833618164,19.527076721191406,23.95281410217285,37.78444290161133,23.549484252929688,8.48917007446289,1.7264344692230225,4.993664264678955,1,0.0086178551554109,0.0129030921472895,0.0226226743463811,0.0321640726116928,0.0454044846991573,0.057217611161334,0.0692560638739257,0.0042857135502791,0.0140075500879577,0.0235527459316758,0.0368010293917659,0.0486237320319708,0.0606744215630479,0.0097224201973837,0.0192689773981873,0.0325204449228186,0.0443472598913115,0.0564033747622716,0.0095483459983987,0.0228052352261116,0.0346397750727115,0.0467065673866702,0.013259776574248,0.0250997308744971,0.0371748002512557,0.0118438961481426,0.0239268179124872,0.0120863468748626
6928,7.963951276224181e-09,2.655250908034645e-09,8.038830157097721e-10,2.2250257192268919e-10,6.887167919300552e-11,1.4133467833576939e-11,3.0541986040938385e-12,3.3696504787850134e-12,1.9426352887430558e-12,1.834369028202998e-12,1.922934467907256e-12,1.5018345725023585e-12,1.615949995342758e-12,9.32436636583156e-13,4.5112619694552557e-13,1.543170928955078,5.2431254386901855,13.641217231750488,21.599830627441406,19.00953483581543,14.36281967163086,6.993701457977295,3.384819269180298,7.194560946999218e-09,1.3916587882079057e-08,9.079208496132196e-09,1.0163103247862182e-08,5.7438391820596735e-09,1.3232900997195431e-08,7.927684286812564e-09,1.2377552316422681e-08,6.423337936401367,11.309622764587402,8.487032890319824,9.602259635925291,5.627235412597656,9.405351638793944,6.788418292999268,11.7897310256958,1,0.0071872851458897,0.0152671874929417,0.0239085900652053,0.0330309585552644,0.041211560396806,0.0520420963429151,0.0622889428434762,0.0080807890490436,0.0167241787663087,0.0258498102297472,0.0340343562012168,0.044871595030623,0.0551263371188992,0.0086445579822554,0.0177727336712947,0.0259607069814071,0.0368041510892451,0.0470665145218619,0.0091295783339616,0.0173200359414703,0.028168555091045,0.0384375956139145,0.0081917529253671,0.0190438742136595,0.0293183056316233,0.0108538145127952,0.0211316278537305,0.010280171188345
6965,2.1445032416522736e-09,9.789891119993401e-10,2.3767446344358234e-10,1.6810101921560516e-10,7.207049540491893e-11,2.3726489523090418e-11,2.996259273677082e-12,3.458762356384204e-12,5.600949391781906e-13,7.26797528410872e-13,5.986378927291813e-13,1.1947640142853657e-12,1.7506711141521136e-12,1.6151867170133285e-12,4.65888775041251e-13,0.7576701641082764,0.8310967087745667,5.087394237518311,7.047657012939453,14.896217346191406,15.040820121765137,10.221271514892578,3.5456323623657227,1.235827773449216e-09,1.185275988468959e-09,3.7895842019963766e-09,1.7382784101016566e-09,1.112336445174833e-09,1.0283442986036562e-09,3.732359310504307e-09,2.4650688157379363e-09,4.980173587799072,5.858948230743408,11.501317024230955,6.541999816894531,5.292747974395752,4.254053115844727,7.323052883148193,10.052124977111816,1,0.0167950650655176,0.0224654423401546,0.0325383033154362,0.0349711427501563,0.0408690975954669,0.048498014681686,0.0623873697254686,0.0056725175641037,0.015751846364936,0.0181867595436002,0.0240905682756158,0.0317287935851243,0.0456401263813523,0.0100802294958,0.0125155331408802,0.0184205679589682,0.0260609665295183,0.0399779588876686,0.0024356109204054,0.0083418874144575,0.0159849362848483,0.0299097826454583,0.0059063964978068,0.0135498529020228,0.0274761733256272,0.0076440681651349,0.021573277850968,0.0139315070973225
6982,3.068526321925446e-09,1.772846425218688e-09,5.925829271724581e-10,1.1058932242180576e-10,2.8071598864864988e-11,2.171956841809375e-12,1.4152842309558822e-12,2.493226111677238e-12,7.655183453282588e-13,1.2349276332437877e-12,1.405576718384316e-12,7.259375392476565e-13,6.342436341746915e-13,1.3483153124809605e-13,1.668990195612813e-13,1.7217564582824707,2.535483360290528,10.006738662719728,15.609566688537598,10.12578010559082,7.545791625976562,1.5671154260635376,1.1136735677719116,8.795051797960696e-09,1.901043766849852e-09,3.252879743342873e-09,1.6975156835741243e-09,5.946823922187151e-09,1.1335824723346375e-08,2.3481133482050612e-08,1.1524002196949825e-08,9.020313262939451,1.93168044090271,3.672466516494751,1.431333303451538,5.043144702911377,8.149184226989746,15.175277709960938,9.44493579864502,1,0.0118458722989736,0.015841319214859,0.0237262739712799,0.0355627178243936,0.0450193757735655,0.0621832718567845,0.0649957475950064,0.0039961968191802,0.0118837416978716,0.023726840965262,0.0331912041371892,0.0503745061795942,0.0531908285812126,0.0078879194741791,0.0197325151264626,0.0291988802161468,0.0463876474926539,0.0492050908463312,0.0118464395327126,0.0213158701794205,0.0385138203034305,0.0413332138586125,0.0094718224444795,0.0266795533607839,0.029501219639949,0.0172120804777574,0.0200349955805821,0.0028238889038464
7024,2.3800707182886072e-08,7.994018780266288e-09,1.9802972595073243e-09,4.72295924591748e-10,4.514959239809713e-11,3.309051817279585e-12,8.53427137986751e-13,4.150236578015498e-12,5.845166798496004e-12,5.453275418038084e-12,4.608579143305924e-12,3.026174146339433e-12,9.98407736693685e-13,2.001178221614289e-13,9.484813379579544e-14,1.200753688812256,9.968584060668944,30.75449562072754,39.41497421264648,29.152830123901367,11.07762336730957,2.620509624481201,0.5612149834632874,1.6966131610729462e-08,2.1798188143407063e-08,5.555914484034474e-08,1.5598086378076914e-08,1.1696834434360427e-07,9.401027512012661e-08,4.533794850658524e-08,1.558757922737186e-08,9.761296272277832,11.826473236083984,26.02565193176269,8.149996757507324,44.72753143310547,32.895450592041016,17.584400177001953,8.518071174621582,2,0.0005093617768815,0.0086677990910283,0.0189105522907532,0.0292138011838863,0.0456289616393927,0.0632610600060408,0.0721502346494013,0.0081584733341782,0.0184013677615967,0.0287048665467195,0.0451206485407862,0.0627537203276008,0.0716435058123187,0.0102444323940191,0.0205512060560892,0.0369757865707606,0.054623212688372,0.063522161285063,0.0103089440601547,0.0267414837423661,0.0444036278455797,0.0533124218689031,0.0164370709957561,0.0341102979283276,0.0430271252919817,0.0176831413993834,0.026608873153364,0.0089299335419156
7038,5.472335029566011e-09,3.415105753745706e-09,1.054548781631581e-09,5.154656146366675e-10,1.9130910744458163e-10,4.8127005852771625e-11,2.79738905650806e-12,1.2586094276165194e-12,1.3820308829640138e-12,2.4454607176066508e-12,2.586675665328109e-12,3.56474637135118e-12,4.558984266489485e-12,3.216321089669072e-12,4.1903167134066393e-13,0.326394259929657,2.6506617069244385,16.399038314819336,25.35709953308105,32.621280670166016,28.339502334594727,15.957347869873049,2.679349899291992,1.234941748862184e-08,1.2369528512579109e-08,6.434066612825973e-09,6.007529140816814e-09,8.778152427169061e-09,1.2872262367125133e-08,1.3461406211945361e-08,1.0817482909430964e-08,16.845312118530273,17.84864616394043,10.323076248168944,10.551740646362305,14.163453102111816,16.42894744873047,14.368616104125977,13.951275825500488,1,0.00249323806377,0.0059588233451145,0.014492086343084,0.0196186096282513,0.0266299828952912,0.0362267334293339,0.0554264306952121,0.0034656367694961,0.0119992818400208,0.0171262092735573,0.0241383474943753,0.033736542513195,0.0529405085484395,0.0085339999582131,0.0136613833511606,0.0206744402398978,0.0302744453895365,0.0494839507267064,0.005127981245025,0.0121425826664189,0.0217460637903721,0.0409672510761234,0.0070150382263314,0.0166199358910269,0.0358468005016822,0.009606017625349,0.0288390143264171,0.019238326257652
7043,1.4309460283357112e-09,1.1044846148777763e-09,5.184475071473571e-10,2.9668428824791704e-10,1.0951466122843811e-10,5.342908407368618e-11,8.739489167075565e-12,1.757774481525587e-12,3.7517067902857753e-13,8.227390665450919e-13,1.308137300738699e-12,2.110452437809052e-12,2.6593237160976724e-12,3.631239840068412e-12,1.3441560147917089e-12,0.3695504069328308,0.7277210354804993,6.668210029602051,16.46308135986328,23.752477645874023,19.946916580200195,17.005887985229492,7.255187034606934,4.2185432924668476e-09,4.381549789655992e-09,5.0803028450729926e-09,4.047645330018668e-09,1.0720682119824687e-09,1.3429406475751191e-09,1.532779458912614e-09,3.4756888478426613e-09,11.986285209655762,14.736306190490724,15.655393600463867,13.13427734375,5.323032379150391,5.786194324493408,5.858018398284912,11.668461799621582,1,0.0146496125051647,0.0165186243164344,0.0219367875131671,0.0258974321539324,0.0328899485940635,0.0378637103541958,0.050186300514253,0.0018694642056148,0.0072895176070113,0.0112520885487784,0.0182491289755079,0.0232269815929002,0.0355628341552523,0.0054201272641387,0.0093828217143535,0.0163802235991313,0.0213584448139045,0.0336956101498985,0.003962895987601,0.0109610694904909,0.015940162870516,0.0282806479076159,0.0069984774998042,0.0119780235251683,0.0243204775953725,0.0049799634853851,0.0173249489112841,0.0123460506136754
7129,6.384666573211461e-09,4.108547280168295e-09,1.8382219080237403e-09,7.393488044016293e-10,2.373381768894234e-10,8.584089689067652e-11,4.2719459913964635e-11,7.865763162334671e-13,1.5923688149316328e-12,2.9243697307473893e-12,4.520073985242457e-12,5.173993612023198e-12,5.7542005015009945e-12,5.906810630895709e-12,7.335896647087115e-12,0.3644070923328399,3.747200965881348,18.811656951904297,38.78775405883789,43.670528411865234,34.13466262817383,23.259145736694336,17.856901168823242,9.102731901577954e-09,1.1387842668852954e-08,1.5853181878355826e-08,1.9224247083116097e-08,1.4324013086763898e-08,1.4245552293346009e-08,1.6588455054034057e-08,2.2320454817759128e-08,14.361233711242676,16.372325897216797,20.01094627380371,24.98151588439941,19.157201766967773,17.039569854736328,21.24232292175293,25.792436599731445,1,-0.0020638025370966,0.00118452494733,0.0070569857625077,0.0136243398736847,0.0216968918149749,0.0288107052597636,0.033632524575677,0.0032483195435016,0.009120655464325,0.0156877013048245,0.0237596304409548,0.030872672119921,0.0356938495709236,0.0058725099045197,0.0124400156879365,0.0205128940594763,0.027627123143241,0.0324492923615705,0.0065679856017945,0.0146421479799274,0.0217581432919493,0.0265818478618362,0.008074938940304,0.0151923287828952,0.0200173570742798,0.0071182630906583,0.0119443488058094,0.0048264960784103
